arb_id,facility_name,reporting_year,total_emissions_co2e,total_emissions_co2e_non_biogenic,co2_biogenic,fuel_supplier_co2e_non_biogenic,fuel_supplier_co2e_biogenic,electricity_importer_Correspondance2e,emitter_covered_emissions,fuel_supplier_covered_emissions,electricity_importer_covered_emissions,total_covered_emissions,total_non_covered_emissions,city,state,zip_code,naics,epa_carb_subparts,industry_sector
104374,Eisenhower Medical Center,2020,19467.02,19467.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19467.02,Rancho Mirage,CA,92270,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104474,GenPower Lincoln Landfill Power Plant,2020,19375.32,97.19,19278.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19375.32,Lincoln ,CA,95648,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104825,"Bleyhl Farm Service, Inc.",2020,19223.96,0.00,0.00,19223.96,0.00,0.00,0.00,0.00,0.00,0.00,19223.96,Grandview,WA,98930,424710 - Petroleum Bulk Stations and Terminals,NN,"Supplier of Natural Gas, NGL, or LPG"
101329,Monterey Regional Waste Management District,2020,19194.69,96.28,19098.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19194.69,Monterey County,CA,93908,562212 - Solid Waste Landfill,C,In-State Electricity Generation
104361,University of Southern California (USC) - University Park Campus (UPC),2020,19172.81,19172.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19172.81,Los Angeles,CA,90089,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
104615,Sharp Grossmont Hospital,2020,18972.28,18972.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18972.28,La Mesa,CA,91942,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
100353,"Wildflower Energy, LP - Larkspur Energy Facility, LLC",2020,18881.30,18881.30,0.00,0.00,0.00,0.00,18881.30,0.00,0.00,18881.30,0.00,San Diego,CA,92154,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101744,"Midway Peaking, LLC",2020,18806.72,18806.72,0.00,0.00,0.00,0.00,18806.72,0.00,0.00,18806.72,0.00,Firebaugh,CA,93622,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104334,"Baker Commodities, Inc., Kerman Division",2020,18620.32,18620.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18620.32,Kerman,CA,93630,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104580,Hood Dairy,2020,18569.04,18569.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18569.04,Sacramento,CA,95826,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
104221,SDG&E - Moreno Compressor Station,2020,18541.76,18541.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18541.76,Moreno Valley,CA,92555,486210 - Pipeline Transportation of Natural Gas,C,Oil and Gas Production
104546,"Ed Staub & Sons Petroleum, Inc.",2020,18467.18,0.00,0.00,18467.18,0.00,0.00,0.00,0.00,0.00,0.00,18467.18,Klamath Falls,OR,97601,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
101073,TAMCO,2020,18384.53,18384.53,0.00,0.00,0.00,0.00,18384.53,0.00,0.00,18384.53,0.00,Rancho Cucamonga,CA,91739,331221 - Rolled Steel Shape Manufacturing,C,Other Combustion Source
104634,Ameresco Vasco Road,2020,18302.86,91.81,18211.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18302.86,Livermore,CA,94551,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104663,DSH-Napa State Hospital,2020,18272.90,18272.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18272.90,Napa,CA,94558,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104360,"Western Digital Technologies, Inc.",2020,17928.88,17928.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17928.88,San Jose,CA,95119,334112 - Computer Storage Device Manufacturing,C,Other Combustion Source
100337,"Calpine - Gilroy Energy Center, LLC, Feather River",2020,17883.77,17883.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17883.77,Yuba City,CA,95991,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104660,Cedars-Sinai Medical Center,2020,17858.57,17858.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17858.57,Los Angeles,CA,90048,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101291,Luz Solar Partners LTD VIII & IX,2020,17832.18,17832.18,0.00,0.00,0.00,0.00,17832.18,0.00,0.00,17832.18,0.00,Hinkley,CA,92347,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101364,Henrietta Peaker Plant,2020,17734.39,17734.39,0.00,0.00,0.00,0.00,17734.39,0.00,0.00,17734.39,0.00,Lemoore,CA,93245,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104378,"Olive View Medical Center, Los Angeles County Department of Health Services",2020,17684.60,17684.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17684.60,Sylmar,CA,91342,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101574,Lockheed Martin Aeronautics Company - Palmdale,2020,17632.50,17632.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17632.50,Palmdale,CA,93599,336411 - Aircraft Manufacturing,C,Other Combustion Source
104105,Leprino Foods - Tracy,2020,17592.61,17592.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17592.61,Tracy ,CA,95376,311513 - Cheese Manufacturing,C,Other Combustion Source
104805,MATRIX OIL CORP,2020,17549.58,17549.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17549.58,La Habra Heights,CA,90631,211111 - Crude Petroleum and Natural Gas Extraction,W,Oil and Gas Production
2044,Bonneville Power Administration (BPA) - EPE,2020,14049.75,0.00,0.00,0.00,0.00,14049.75,0.00,0.00,14049.75,14049.75,0.00,Portland,OR,97222,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
104834,IBE Project - Bloom Energy Servers,2020,17543.24,17543.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17543.24,Santa Clara,CA,95054,221118 - Other Electric Power Generation,C,In-State Electricity Generation
104021,PG&E McDonald Island Underground Storage Station,2020,17520.77,17520.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17520.77,Holt,CA,95234,221210 - Natural Gas Distribution,"C,W",Oil and Gas Production
104350,"California State University, Fullerton",2020,17482.96,17482.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17482.96,Fullerton,CA,92831,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
100167,Encina Water Pollution Control Facility,2020,17467.70,3993.78,13473.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17467.70,Carlsbad,CA,92011,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101564,"City of San Diego, Public Utilities Dept, Point Loma Treatment Plant",2020,17401.35,343.14,17058.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17401.35,San Diego,CA,92106,221320 - Sewage Treatment Facilities,C,Other Combustion Source
104383,PABCO Paper,2020,17357.14,17357.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17357.14,Vernon,CA,90058,322121 - Paper (except Newsprint) Mills,C,Other Combustion Source
100096,Sonoma County Landfill Gas to Energy,2020,17355.23,87.05,17268.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17355.23,Petaluma,CA,94952,562212 - Solid Waste Landfill,C,In-State Electricity Generation
104621,"Baker Commodities, Inc., Vernon Division",2020,17310.87,17310.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17310.87,Vernon,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104547,"City of San Diego, Public Utilities Dept, North City Water Reclamation Plant",2020,17041.34,177.80,16863.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17041.34,San Diego,CA,92121,221320 - Sewage Treatment Facilities,C,Other Combustion Source
2098,Arizona Electric Power Cooperative (AEPCo) - EPE,2020,13431.05,0.00,0.00,0.00,0.00,13431.05,0.00,0.00,13431.05,13431.05,0.00,Cochise,AZ,85606,221112 - Fossil Fuel Electric Power Generation,EPE,Electricity Importer
104213,ABI Foundry,2020,17029.06,17029.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17029.06,Oakland,CA,94621,331511 - Iron Foundries,C,Other Combustion Source
104637,Ameresco Forward LLC,2020,16963.10,85.09,16878.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16963.10,Manteca,CA,95336,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
100952,"TST, Inc.",2020,16903.39,16903.39,0.00,0.00,0.00,0.00,16903.39,0.00,0.00,16903.39,0.00,Fontana,CA,92337,331314 - Secondary Smelting and Alloying of Aluminum,C,Other Combustion Source
104355,Kaweah Delta Medical Center,2020,16677.50,16677.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16677.50,Visalia,CA,93291,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104367,San Francisco International Airport (SFO),2020,16608.95,16608.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16608.95,San Francisco,CA,94128,481111 - Scheduled Passenger Air Transportation,C,Other Combustion Source
100943,Anheuser-Busch LLC - Fairfield,2020,16581.63,12473.29,4108.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16581.63,Fairfield,CA,94534,312120 - Breweries,C,Other Combustion Source
104381,"Santa Maria Energy, LLC, Careaga Lease",2020,16564.48,16564.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16564.48,Santa Maria,CA,93455,211111 - Crude Petroleum and Natural Gas Extraction,C,Oil and Gas Production
104363,Weber Metals,2020,16530.46,16530.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16530.46,Paramount ,CA,90723,332112 - Nonferrous Forging,C,Other Combustion Source
104009,High Sierra Cogeneration,2020,16526.57,16526.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16526.57,Susanville,CA,96130,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104372,"University of California, Santa Barbara",2020,16441.51,16441.51,0.00,0.00,0.00,0.00,16436.20,0.00,0.00,16436.20,5.31,Santa Barbara,CA,93106,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101748,Ameresco Keller Canyon,2020,16381.20,82.17,16299.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16381.20,Pittsburg,CA,94565,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101237,Alon Bakersfield Refinery - Areas 1&2,2020,16315.87,16315.87,0.00,0.00,0.00,0.00,16315.87,0.00,0.00,16315.87,0.00,Bakersfield,CA,93308,324110 - Petroleum Refineries,C,Refinery
100026,DG Fairhaven Power LLC,2020,16128.02,1932.40,14195.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16128.02,Samoa,CA,95564,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104538,JP Oil,2020,16083.58,12697.32,0.00,3386.26,0.00,0.00,0.00,0.00,0.00,0.00,16083.58,Shafter,CA,93263,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104541,"Crystal Creamery, Inc.",2020,16000.84,16000.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16000.84,Modesto,CA,95351,311511 - Fluid Milk Manufacturing,C,Other Combustion Source
104618,"WWF Operating Company, LLC",2020,15819.86,15819.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15819.86,City of Industry,CA,91748,311511 - Fluid Milk Manufacturing,C,Other Combustion Source
104836,Ventura Coastal LLC,2020,15800.05,15800.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15800.05,Tipton,CA,93272,"311411 - Frozen Fruit, Juice, and Vegetable Manufacturing",C,Other Combustion Source
104661,VA San Diego Healthcare System,2020,15629.27,15629.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15629.27,San Diego,CA,92161,923140 - Administration of Veterans' Affairs,C,Other Combustion Source
104636,Ameresco San Joaquin LLC ,2020,15620.36,78.35,15542.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15620.36,Linden,CA,95236,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104122,Johns Manville,2020,15585.94,15585.94,0.00,0.00,0.00,0.00,15585.94,0.00,0.00,15585.94,0.00,Willows,CA,95988,327993 - Mineral Wool Manufacturing,"C,N",Other Combustion Source
104888,Sentinel Peak Resources - Los Angeles Basin,2020,15479.05,11424.97,0.00,4054.08,0.00,0.00,0.00,0.00,0.00,0.00,15479.05,Los Angeles,CA,91750,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
101683,"G2 Energy Ostrom Road, LLC",2020,15454.56,15454.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15454.56,Wheatland,CA,95692,562212 - Solid Waste Landfill,C,In-State Electricity Generation
104626,Santa Clara Valley Medical Center,2020,15419.76,15419.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15419.76,San Jose,CA,95128,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104198,Richard J Donovan Correctional Facility,2020,15388.90,15388.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15388.90,,,,922140 - Correctional Institutions,C,Other Combustion Source
104690,"Diamond Pet Food Processors of California, LLC - Ripon",2020,15266.69,15266.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15266.69,Ripon,CA,95366,311111 - Dog and Cat Food Manufacturing,C,Other Combustion Source
104356,3M Corona,2020,15244.51,15244.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15244.51,Corona,CA,92881,212319 - Other Crushed and Broken Stone Mining and Quarrying,C,Other Combustion Source
104632,Sacramento Rendering Company,2020,15085.83,15085.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15085.83,Sacramento,CA,95830,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104736,California State Prison - Sacramento,2020,15005.10,15005.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15005.10,Represa,CA,95671,922140 - Correctional Institutions,C,Other Combustion Source
104746,"Waste Management - Redwood Landfill, Inc.",2020,14896.14,74.72,14821.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14896.14,Novato,CA,94945,562212 - Solid Waste Landfill,C,Other Combustion Source
104614,"Sierra Aluminum, a Division of Samuel, Son & Co. (USA) Inc.",2020,14769.15,14769.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14769.15,Jurupa Valley,CA,92509,"331318 - Other Aluminum Rolling, Drawing, and Extruding",C,Other Combustion Source
101260,Dart Container Corporation of California,2020,14768.63,14768.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14768.63,Corona,CA,92878,326140 - Polystyrene Foam Product Manufacturing,C,Other Combustion Source
104571,Victorville Municipal Utility Services - Gas Utility,2020,14758.19,0.00,0.00,14758.19,0.00,0.00,0.00,0.00,0.00,0.00,14758.19,Victorville,CA,92392,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
104377,Huntington Memorial Hospital,2020,14711.17,14711.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14711.17,Pasadena,CA,91105,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104679,WP&A Firebaugh,2020,14659.24,14659.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14659.24,Firebaugh,CA,93622,311911 - Roasted Nuts and Peanut Butter Manufacturing,C,Other Combustion Source
104823,Equinix Caspian - Bloom Energy Servers,2020,14614.60,14614.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14614.60,Sunnyvale,CA,94089,221118 - Other Electric Power Generation,C,In-State Electricity Generation
104444,Valero Wilmington Asphalt Plant,2020,14524.92,14524.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14524.92,Wilmington,CA,90744,324110 - Petroleum Refineries,"C,Y",Refinery
104376,"Kaiser Aluminum Fabricated Products, LLC",2020,14481.02,14481.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14481.02,Los Angeles,CA,90040,331314 - Secondary Smelting and Alloying of Aluminum,C,Other Combustion Source
104796,AAK Richmond,2020,14379.18,14379.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14379.18,Richmond,CA,94804,311225 - Fats and Oils Refining and Blending,C,Other Combustion Source 
104884,Swisstex California,2020,14309.43,14309.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14309.43,Los Angeles,CA,90061,313310 - Textile and Fabric Finishing Mills,C,Other Combustion Source
104138,Del Monte - Modesto,2020,14307.27,14307.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14307.27,Modesto,CA,95357,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104405,NASA Ames Research Center,2020,14240.08,14240.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14240.08,Moffett Field,CA,94035,927110 - Space Research and Technology,C,Other Combustion Source
104393,Children's Hospital Los Angeles,2020,14152.16,14152.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14152.16,Los Angeles,CA,90027,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104339,Darling Ingredients Inc - Turlock,2020,14132.37,14132.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14132.37,Crow's Landing,CA,95313,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104035,Naval Medical Center - San Diego,2020,14112.99,14112.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14112.99,San Diego,CA,92134,928110 - National Security,C,Other Combustion Source
104629,Mission Bell Winery ,2020,14082.79,14082.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14082.79,Madera,CA,93637,312130 - Wineries,C,Other Combustion Source
104394,Press Forge Co,2020,14052.30,14052.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14052.30,Paramount,CA,90723,332112 - Nonferrous Forging,C,Other Combustion Source
104420,"Nong Shim America, Inc.",2020,14037.74,14037.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14037.74,Rancho Cucamonga,CA,91730,493190 - Other Warehousing and Storage,C,Other Combustion Source
104824,Equinix Duane - Bloom Energy Servers,2020,14023.53,14023.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14023.53,Santa Clara,CA,95054,221118 - Other Electric Power Generation,C,In-State Electricity Generation
104398,San Benito Foods,2020,13947.70,13947.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13947.70,Hollister,CA,95023,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104867,BB ENERGY USA LLC,2020,13777.34,0.00,0.00,12913.17,864.17,0.00,0.00,0.00,0.00,0.00,13777.34,Houston,TX,77019,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
101209,MM Yolo Power LLC,2020,13724.33,68.84,13655.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13724.33,Woodland,CA,95776,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104340,Shell Catalysts & Technologies,2020,13654.89,13654.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13654.89,Pittsburg,CA,94565,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
104620,Timber Products Company Yreka Veneer,2020,13630.82,280.95,13349.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13630.82,Yreka,CA,96097,321212 - Softwood Veneer and Plywood Manufacturing,C,Other Combustion Source
104075,Breitburn Operating LP - Los Angeles Basin Facility,2020,13573.22,13573.22,0.00,0.00,0.00,0.00,13295.05,0.00,0.00,13295.05,278.17,Santa Fe Springs,CA,90670,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104379,"Azteca Milling, L.P.",2020,13460.78,13460.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13460.78,Madera,CA,93638,311211 - Flour Milling,C,Other Combustion Source
104737,Milk Specialties Global,2020,13441.87,13441.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13441.87,Visalia,CA,93291,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
104338,Darling Ingredients Inc - Fresno,2020,13327.86,13327.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13327.86,Fresno,CA,93706,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
101528,"Calpine - Gilroy Energy Center, LLC, Riverview Peaker",2020,13317.83,13317.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13317.83,Antioch,CA,94509,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100186,"Harbor Cogeneration Company, LLC",2020,13218.78,13218.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13218.78,Wilmington,CA,90744,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104380,San Francisco General Hospital,2020,13207.79,13207.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13207.79,San Francisco,CA,94110,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104642,City of Hope National Medical Center,2020,13189.07,13189.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13189.07,Duarte,CA,91010,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104616,Pacific Clay Products,2020,13021.74,13021.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13021.74,Lake Elsinore,CA,92530,327120 - Clay Building Material and Refractories Manufacturing,C,Other Combustion Source
101358,Northrop Grumman - Palmdale,2020,13018.34,13018.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13018.34,Palmdale,CA,93550,336411 - Aircraft Manufacturing,C,Other Combustion Source
104832,Kaiser Permanente - Bloom Energy Servers,2020,12998.16,12998.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12998.16,Napa,CA,94558,221118 - Other Electric Power Generation,C,In-State Electricity Generation
100088,MM Lopez Energy LLC,2020,12963.17,710.12,12253.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12963.17,Lake View Terrace,CA,91342,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104844,"Valley Milk, LLC",2020,12847.56,12847.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12847.56,Turlock,CA,95380,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
104831,Keysight Technologies Inc - Bloom Energy Servers,2020,12845.75,12845.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12845.75,Santa Rosa,CA,95403,221118 - Other Electric Power Generation,C,In-State Electricity Generation
104410,"California Dairies, Inc. Los Banos",2020,12837.12,12837.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12837.12,Los Banos,CA,93635,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
100322,Yuba City Cogeneration Partners LP,2020,12758.54,12758.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12758.54,Yuba City,CA,95993,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104559,Genentech - Vacaville,2020,12623.55,12623.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12623.55,Vacaville,CA,95688,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
104657,California State Prison - Corcoran,2020,12611.85,12611.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12611.85,Corcoran,CA,93212,922140 - Correctional Institutions,C,Other Combustion Source
104324,Northrop Grumman Systems Corp. - Redondo Beach,2020,12606.29,12606.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12606.29,Redondo Beach,CA,90278,336414 - Guided Missile and Space Vehicle Manufacturing,C,Other Combustion Source
104216,John Wayne Airport Orange County,2020,12600.36,12600.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12600.36,Santa Ana,CA,92707,488119 - Other Airport Operations,C,Other Combustion Source
104747,HTP Energy,2020,12598.14,0.00,0.00,12598.14,0.00,0.00,0.00,0.00,0.00,0.00,12598.14,Onalaska,WI,54650,424710 - Petroleum Bulk Stations and Terminals,NN,"Supplier of Natural Gas, NGL, or LPG"
104658,Mission Foods Corporation,2020,12595.47,12595.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12595.47,Rancho Cucamonga,CA,91730,311830 - Tortilla Manufacturing,C,Other Combustion Source
101537,Southern California Edison (SCE) - Center Hybrid,2020,12501.85,12501.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12501.85,Norwalk,CA,90650,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104345,All American Asphalt - Corona,2020,12358.67,12358.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12358.67,Corona,CA,92879,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
104409,State of California Central Utility Plant - General Services,2020,12348.69,12348.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12348.69,Sacramento,CA,95811,221330 - Steam and Air-Conditioning Supply,C,Other Combustion Source
104672,Harris Ranch Beef Company,2020,12263.19,12263.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12263.19,Selma,CA,93662,311611 - Animal (except Poultry) Slaughtering,C,Other Combustion Source
104611,"Newport Fab, LLC (DBA TowerJazz Semiconductor)",2020,12247.02,12247.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12247.02,Newport Beach,CA,92660,334413 - Semiconductor and Related Device Manufacturing,C,Other Combustion Source
100189,High Sierra Limited,2020,12169.83,12169.83,0.00,0.00,0.00,0.00,12169.83,0.00,0.00,12169.83,0.00,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104325,Shell Chemical LP - Martinez Catalyst Plant,2020,12038.63,12038.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12038.63,Martinez,CA,94553,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
104326,Southern California Edison (SCE) - McGrath Peaker,2020,12016.98,12016.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12016.98,Oxnard,CA,93035,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100157,Double C Limited,2020,11935.63,11935.63,0.00,0.00,0.00,0.00,11935.63,0.00,0.00,11935.63,0.00,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104462,Puget Sound Energy - EPE,2020,10740.17,0.00,0.00,0.00,0.00,10740.17,0.00,0.00,10740.17,10740.17,0.00,Bellevue,WA,98004,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
104205,Vandenberg Air Force Base,2020,11913.64,11913.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11913.64,Vandenberg AFB,CA,93437,928110 - National Security,C,Other Combustion Source
104457,"Nor-Cal Beverage Company, Inc. - Anaheim",2020,11814.71,11814.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11814.71,Anaheim,CA,92801,312111 - Soft Drink Manufacturing,C,Other Combustion Source
